artist_name,genre,LQS_mean,n
lamb,jazz,0.005125089238087336,4
welshly arms,blues,0.005124996602535248,10
t-pain,pop,0.005121037364006042,4
kendrick lamar,hip hop,0.005113251507282256,2
duran duran,pop,0.005103080968062083,10
molly hatchet,country,0.005099007984002432,10
wolfmother,blues,0.005084624444996869,9
abba,pop,0.005069817907066755,31
the delmonas,blues,0.0050695451597372685,4
biosphere,jazz,0.0050695091485977156,1
roy ayers,jazz,0.00506226842602094,4
jerry lee lewis,pop,0.0050591616718857375,9
bobby bare,country,0.005054985086123148,25
all them witches,blues,0.005054726948340733,20
linval thompson,reggae,0.005037099123001097,2
the cheetah girls,pop,0.005032589038213094,3
somo,pop,0.005011153717835743,2
silver jews,country,0.005000158523519834,8
dwight yoakam,country,0.004977329323689142,28
chet baker,jazz,0.00497728068795469,24
foreigner,rock,0.004965608318646749,17
nick lowe,country,0.004964708730026527,9
the heavy,blues,0.004957916339238484,10
thee oh sees,blues,0.004952623750324602,36
esther phillips,blues,0.004944473505020141,3
mýa,pop,0.004938783744970957,2
bobby day,blues,0.004921959506140813,3
diana krall,jazz,0.004921279152234395,25
the rolling stones,rock,0.004906539723538515,38
jazzotron,jazz,0.0048969785372416155,1
joe sample,jazz,0.004894591676883208,13
margaret whiting,jazz,0.0048936742047468815,4
brothers osborne,country,0.004887655998269716,8
ron carter,jazz,0.004878260195255279,2
afi,pop,0.004874563879436916,6
charley pride,country,0.004874186480746549,17
thirty seconds to mars,rock,0.004861897478501001,4
kenny wayne shepherd,blues,0.004861284579549517,21
old 97's,country,0.004860351979732514,10
simple plan,pop,0.004854882756868996,1
peter white,jazz,0.0048442306341948335,9
bonnie raitt,pop,0.004836518627901872,16
slim harpo,blues,0.004824361453453699,4
barbara mandrell,country,0.004824189469218254,8
cage the elephant,blues,0.0048236327866713205,20
uncle kracker,country,0.004822414782312181,12
lonestar,country,0.004821980992952983,9
clay walker,country,0.004821791890121641,14
killswitch engage,rock,0.004810610579119788,12
jd mcpherson,blues,0.004809730819293431,7
emitt rhodes,country,0.004804052412509917,2
gerry & the pacemakers,pop,0.004792556166648864,3
the babys,pop,0.004786461591720581,6
jo stafford,jazz,0.004779239495595296,4
bryan adams,pop,0.004770737045850509,13
otis taylor,blues,0.004768612484137217,2
jah shaka,reggae,0.00476726492245992,10
ajr,rock,0.004740744829177856,7
the communards,pop,0.0047384003798166905,2
paul simon,pop,0.00473408254922605,17
rick braun,jazz,0.004726334412892659,5
sugar minott,reggae,0.004722570379575093,6
brick,jazz,0.004719118277231852,3
erroll garner,jazz,0.004717785451147291,6
bottleneck,country,0.004715581734975177,1
webb pierce,country,0.004713762137624952,3
israel vibration,reggae,0.004710499916160315,19
molly hatchet,blues,0.004710111353132459,6
papa m,rock,0.004699140787124632,1
tame impala,rock,0.004689390460650126,9
mgmt,pop,0.004688543577988941,2
chon,jazz,0.00468786060810089,2
prettymuch,pop,0.004681527614593505,2
sam smith,pop,0.004648647705713908,5
michael brecker,jazz,0.004643544554710387,3
hank snow,country,0.004631735384464263,12
glass animals,rock,0.004629336297512054,2
dion & the belmonts,pop,0.00462677776813507,10
the paul butterfield blues band,blues,0.004624304175376892,5
too rude,reggae,0.004614324796767461,7
the tractors,country,0.004593672851721445,2
johnny cash,country,0.004588237195684198,190
delaney & bonnie,country,0.004578076303005218,2
eraserheads,reggae,0.00457567260378883,7
the ink spots,jazz,0.00457329253355662,10
loudon wainwright iii,country,0.004569605702445621,7
damien rice,pop,0.004568812747796375,2
the platters,pop,0.004560977371052058,33
quiet riot,rock,0.004559405975871615,3
waka flocka flame,hip hop,0.004546152427792548,8
pearl jam,rock,0.0045373064500314215,18
bert jansch,country,0.0045366670404161724,7
blackhawk,country,0.004534465074539184,5
patti austin,jazz,0.004531926413377125,10
dawn richard,hip hop,0.004516601562499998,1
the teardrop explodes,pop,0.004510574042797088,2
dispatch,reggae,0.004509660725792249,16
guy clark,country,0.0044954606780299436,9
john coltrane,jazz,0.004482392911557798,9
mary j. blige,pop,0.004473799908602679,18
jimmy smith,blues,0.004462975594732496,3
message to bears,rock,0.004457369446754454,1
staind,rock,0.004454272342663185,17
charlie parker,jazz,0.004453129569689433,5
david allan coe,country,0.004448908471292065,31
chad & jeremy,pop,0.0044472478330135345,4
dirty heads,reggae,0.004429536818087785,29
musical youth,reggae,0.004423235143933978,7
emerson drive,country,0.004421335127618577,3
bad company,blues,0.0044198646431877495,21
lenny kravitz,pop,0.0044015198945999146,4
wiz khalifa,pop,0.004398646454016367,14
the supremes,pop,0.0043886172952073985,22
the spencer davis group,pop,0.004381919900576271,1
inner circle,reggae,0.004369184374809265,4
fenton robinson,blues,0.0043653547763824446,1
grateful dead,rock,0.004361519548628065,15
young the giant,rock,0.004357241094112395,6
big maybelle,blues,0.004348003202014499,6
the lillingtons,pop,0.004347547888755797,1
thelonious monk,jazz,0.004337439482862298,11
kid cudi,pop,0.004328744610150655,10
the blue nile,pop,0.00432273745536804,1
billie holiday,blues,0.004318530360857645,54
popcaan,reggae,0.004311768394528012,11
carl smith,country,0.004307642933868226,14
ben folds five,pop,0.004294600751664903,3
bruce cockburn,country,0.004291895776987076,8
bill evans trio,jazz,0.004285146792729695,6
cynic,jazz,0.0042794015672471784,3
the record company,blues,0.00427840215464433,8
t.g. sheppard,country,0.004277201493581136,5
abstract rude,hip hop,0.004274561173386044,6
lee hazlewood,country,0.004272809252142905,8
korn,rock,0.0042723646318471,36
the gories,blues,0.004264748758739895,3
simon & garfunkel,pop,0.004259629263764336,14
ministry,rock,0.004258844380577405,8
skillet,rock,0.00425628994901975,20
spoon,pop,0.004242692142724991,4
hiphop tamizha,hip hop,0.0042183684806029,4
jerry reed,country,0.0042161643505096436,7
screeching weasel,pop,0.004214237133661905,4
michael henderson,jazz,0.004210624429914686,3
the mamas & the papas,pop,0.004199589292208353,14
gentleman,reggae,0.004193408148629325,7
camila cabello,pop,0.004175060325198703,3
current joys,rock,0.004165887832641601,3
cafe jazz deluxe,jazz,0.004164496064186096,5
tammy wynette,country,0.004146655011021233,51
the verve,pop,0.004133872687816619,2
possessed by paul james,blues,0.004127934575080871,3
billy joel,rock,0.004102596554203309,23
tim hardin,pop,0.004093185067176817,1
carla thomas,blues,0.004091180506206694,7
current swell,reggae,0.004043569167455037,7
rainbow kitten surprise,rock,0.004042547941207886,5
kofi,reggae,0.004039583106835683,4
jack white,blues,0.004033701287375555,12
slade,pop,0.00402441124121348,2
mad season,blues,0.004021462798118591,5
harry james,jazz,0.004016637802124023,2
the smashing pumpkins,pop,0.004015899541085227,19
nick wiz,hip hop,0.0040074427922566725,5
ub40,reggae,0.004007248518367608,48
john anderson,country,0.003995346526304881,18
new kids on the block,pop,0.00398524800936381,5
joe bonamassa,blues,0.003971262524525324,40
melody gardot,jazz,0.003963497501832468,9
twang and round,country,0.003963353733221689,2
the neville brothers,blues,0.003950585921605427,3
the faceless,jazz,0.00393147553716387,14
stone temple pilots,pop,0.003924949715534845,8
the partridge family,pop,0.003893588152196672,6
dolly parton,country,0.0038916858740978767,96
dave brubeck,jazz,0.003884471125072902,9
dave edmunds,pop,0.0038816730181376134,3
patsy cline,country,0.0038794875144958496,34
russell dickerson,country,0.003872823384073045,3
the police,rock,0.0038535306378016396,21
ten years after,blues,0.0038519735847200665,14
blossom dearie,jazz,0.0038497242662641736,15
america,country,0.003846620271603267,20
sizzla,reggae,0.0038385359095592124,17
anders osborne,blues,0.0038256156775686467,6
alpha & omega,reggae,0.0037961320744620427,3
the j. geils band,country,0.0037954548994700104,2
destiny's child,pop,0.003783933321634928,5
carole king,pop,0.003781861729092068,21
barry manilow,pop,0.003770456545882754,12
minnie riperton,jazz,0.0037653624427084836,17
the pharcyde,jazz,0.0037645782033602394,10
boris gardiner,rock,0.0037622551123301165,1
trina,pop,0.0037616218129793784,2
timbaland & magoo,hip hop,0.0037602076927820832,5
june carter cash,country,0.003751054958060935,9
whitesnake,blues,0.0037477932950501797,31
g. love & special sauce,reggae,0.0037399056282910433,22
uncle tupelo,country,0.003726115413740569,17
ufo,blues,0.0037200873096783953,22
passafire,reggae,0.003719186782836914,10
demi lovato,pop,0.003713298302430373,13
simply red,rock,0.003701508045196531,1
firefall,country,0.0036925990134477615,8
alfa mist,jazz,0.003692477941513061,3
the doobie brothers,country,0.003688329928799679,19
bukka white,blues,0.003685216108957924,1
muse,rock,0.003684727492786589,35
leon bridges,blues,0.003683414724138047,6
connie smith,country,0.003664689262708028,15
tommy castro,blues,0.003659792244434356,2
nancy wilson,jazz,0.0036507253017690447,12
jefferson airplane,blues,0.0036393939925913224,19
megadeth,rock,0.003631941717246483,29
metallica,rock,0.0036207409575581546,48
vanilla ice,hip hop,0.0035991986592610672,5
television,pop,0.0035983331146694354,7
june christy,jazz,0.0035968456003401005,3
poco,pop,0.003593066876584833,11
cardi b,pop,0.00357199708620707,3
wax tailor,jazz,0.0035669787062538993,9
rage against the machine,rock,0.003559346414274639,24
jerry jeff walker,country,0.003552131927930392,13
free,blues,0.0035496205091476436,4
smokey robinson & the miracles,pop,0.0035479990420518095,9
ella fitzgerald,jazz,0.003543672462304433,4
low,pop,0.003540078798929848,1
brass construction,jazz,0.003538563847541807,1
dave alvin,country,0.0035337209701538064,1
lonnie liston smith,jazz,0.0035262720452414616,3
jim croce,rock,0.00352053294579188,10
derek & the dominos,country,0.00350968650093785,9
todd terry,hip hop,0.0035059899091720577,3
neil diamond,pop,0.0034724340627067967,19
weezer,rock,0.0034656532936626003,6
yellow magic orchestra,pop,0.003458266456921894,2
ellie goulding,pop,0.003455538302659988,4
timi yuro,pop,0.0034488936265309644,3
sly & the family stone,rock,0.0034465789794921866,7
willie clayton,blues,0.0034396188954512272,4
devin townsend band,jazz,0.0034340338574515446,3
john conlee,country,0.0034276942412058502,6
king tubby,reggae,0.0034175929096009992,3
fidel nadal,reggae,0.0034165730079015076,1
keb' mo',blues,0.003412842750549316,16
omaure,jazz,0.0034112284580866486,2
joe diffie,country,0.00340567600159418,7
erasure,pop,0.0034042328596115105,10
ray price,country,0.003381377669295879,66
the righteous brothers,pop,0.003380283003761654,7
john mayall & the bluesbreakers,blues,0.003375082794162962,12
jethro tull,blues,0.003374793907491172,41
abc,pop,0.003372824440399805,4
tucker beathard,country,0.0033677965402603128,1
black lips,pop,0.0033677717049916565,1
toby keith,country,0.0033539111415545144,8
james taylor,rock,0.0033460851344797346,12
def leppard,rock,0.003342992067337036,10
donovan,rock,0.003334363301595051,2
machine gun kelly,pop,0.0033213968078295384,4
yung joc,hip hop,0.0033010611931482948,5
willie nelson,country,0.0032983277438554445,131
the gladiators,reggae,0.0032872206634945336,15
robert glasper experiment,jazz,0.003278689252005683,6
tears for fears,pop,0.0032733786924212587,17
joe walsh,country,0.0032732444150107244,14
boz scaggs,pop,0.0032711371227546974,9
american authors,pop,0.00326438248157501,1
samantha fox,pop,0.0032580817739168793,2
chris brown,pop,0.0032575991418626556,3
bruce springsteen,rock,0.003253752986590067,12
frankie goes to hollywood,pop,0.0032533506552378326,2
climax blues band,blues,0.003250901897748311,4
buddy guy,blues,0.0032473922922061035,26
sponge,pop,0.0032380074262618997,2
the bellamy brothers,country,0.0032302513718605037,8
carly simon,pop,0.0032295133128310695,11
grouplove,rock,0.0032275981373257098,3
ricky van shelton,country,0.0032236399975689974,11
don gibson,country,0.0032146674435154917,49
nofx,pop,0.0032128741343816114,14
quicksilver messenger service,country,0.0031961674491564423,2
maceo parker,jazz,0.003171883523464201,2
modest mouse,pop,0.003170814779069688,9
trace adkins,country,0.003166837928195794,16
badfinger,blues,0.003165952861309051,4
king diamond,rock,0.003165471057097116,2
fred astaire,jazz,0.0031617055336634315,5
gregg allman,blues,0.003157511353492736,2
dave matthews,pop,0.0031511684258778883,3
captain & tennille,pop,0.0031497292220592494,4
the postal service,pop,0.0031488488117853777,1
drake,pop,0.0031457562477160725,39
steve tyrell,jazz,0.0031344930330912263,5
we were promised jetpacks,rock,0.0031313896179199197,1
dan auerbach,blues,0.003123758567704094,3
r.e.m.,rock,0.0031138633688290902,2
trampled by turtles,rock,0.0031097580989201843,2
scorpions,rock,0.003107671484802708,11
sleeping with sirens,pop,0.0030981037351820195,3
adema,rock,0.003089262379540337,3
brad paisley,country,0.003081240437247536,11
ryan bingham,country,0.003072484499878353,6
little eva,pop,0.003066695398754543,3
miami sound machine,pop,0.0030587961276372254,1
the undertones,pop,0.0030503273010253885,1
arctic monkeys,rock,0.0030407817924723904,17
the judds,country,0.0030331734348745905,17
lee greenwood,country,0.0030293837189674373,8
mariah carey,pop,0.0030277708456629793,28
buttering trio,jazz,0.003027006983757017,1
insane clown posse,rock,0.0030092969536781307,6
hank locklin,country,0.0030085628523546103,17
cas haley,reggae,0.0030050396919250487,5
keith richards,blues,0.003000019561676751,7
badfinger,pop,0.002997092592219511,16
the arcs,blues,0.002978149387571546,6
the cleftones,blues,0.00297450522581736,1
k.d. lang,country,0.0029693832000096633,5
peter frampton,country,0.002968405683835347,11
james mcmurtry,country,0.0029498487710952754,4
clinton fearon,reggae,0.002929786841074625,6
the royal guardsmen,pop,0.002926965554555256,2
the j. geils band,blues,0.0029228975375493347,2
judy garland,jazz,0.0029209240486747336,19
three days grace,rock,0.00291427473227183,7
the flaming lips,pop,0.002909102787574131,4
the 1975,pop,0.0028964350620905555,5
walk the moon,pop,0.0028870925307273856,2
coldplay,pop,0.0028783002247413,16
john martyn,pop,0.002875506877899169,2
stick figure,reggae,0.0028715320661956184,17
loretta lynn,country,0.0028664872602180195,36
primer 55,rock,0.00286401311556498,1
"bobby ""blue"" bland",blues,0.0028621847430864962,10
helen reddy,pop,0.0028605133295059202,5
craig morgan,country,0.0028556672235329943,4
diamond & the psychotic neurotics,hip hop,0.002853449998479901,11
steve miller band,blues,0.002849240033399491,14
fleetwood mac,rock,0.0028298047907424693,22
larry davis,blues,0.0028163293997446673,1
maze,jazz,0.002811205262939135,16
cracker,pop,0.002806959880722893,3
slade,blues,0.0027958422899246214,10
the devil and the almighty blues,blues,0.002784187595049539,2
you me at six,rock,0.002781528565618726,3
koko taylor,blues,0.0027786710609992334,8
lionel richie,rock,0.002775982022285461,3
taylor mcferrin,jazz,0.0027715638279914856,6
fairport convention,pop,0.0027630718217955693,6
jah cure,reggae,0.0027567337859760632,11
bodeans,pop,0.0027560740709304797,4
bob dylan,pop,0.0027518714245279036,67
asha bhosle,pop,0.002749511765109168,6
the national,pop,0.002728353937466938,5
will.i.am,pop,0.00272581602136294,4
no doubt,pop,0.002723345326052772,12
peter frampton,blues,0.002721590921282768,8
jordan rakei,jazz,0.0027192985569989237,9
shane & shane,rock,0.0027147299713558616,3
singers and players,reggae,0.0027078009314007224,3
tucka,blues,0.0027066944610504877,7
blackstreet,pop,0.0027008718914455832,3
chris rea,blues,0.0026962333450130387,17
taylor swift,pop,0.0026842592618404287,13
wilson pickett,pop,0.002682021922535366,3
prince,rock,0.0026731023357974156,12
brian hyland,pop,0.0026557236909866325,5
michael lington,jazz,0.00265451023976008,2
vera lynn,jazz,0.0026521359880765276,4
spandau ballet,pop,0.002647442950142754,3
katy perry,pop,0.0026420461280005315,7
lj echols,blues,0.002626538276672361,1
llorca,jazz,0.0026119301716486603,2
michael martin murphey,country,0.002608441437284151,8
black rebel motorcycle club,blues,0.002603140249047228,31
